agency_id,stop_id,agency_stop_id
275,740021678,3481
275,740020755,4201
275,740035997,4301
275,740037355,4303
275,740019408,4305
275,740046065,4307
275,740046036,4309
275,740046031,4311
275,740018282,4313
275,740018281,4315
275,740046066,4317
275,740067661,62099
275,740067662,62101
275,740067663,62103
275,740045739,62105
275,740045738,62107
275,740067664,62109
275,740067665,62111
275,740067666,62113
275,740067667,62115
275,740067668,62117
275,740045666,62119
275,740067669,62121
275,740067670,62123
275,740067671,62125
275,740000705,6061
275,740000710,6071
275,740000284,6081
275,740000687,6091
275,740000660,6101
275,740000692,6121
275,740000774,6131
275,740000757,6141
275,740000699,6151
275,740000706,6161
275,740000787,6171
275,740030026,6181
275,740000777,6191
275,740030017,6201
275,740030043,6211
275,740000790,6221
275,740030036,6231
275,740046004,6241
275,740000727,6251
275,740020750,6601
275,740001038,6651
275,740024795,6661
275,740020871,6741
275,740023174,6761
275,740024804,6781
275,740001303,6791
275,740024800,6851
275,740001154,6881
275,740024803,6901
275,740000713,6911
275,740024796,6921
275,740020868,6941
275,740001052,6971
275,740000779,7001
275,740024798,7011
275,740020110,7021
275,740020192,7031
275,740024805,7051
275,740000788,7071
275,740024787,7111
275,740021643,7131
275,740020867,7141
275,740020870,7171
275,740024372,7181
275,740000740,7191
275,740024797,7221
275,740024371,7241
275,740020869,7251
275,740020872,7301
275,740024799,7311
275,740024370,7321
275,740001153,7331
275,740020873,7341
275,740000783,7361
275,740020112,7371
275,740024801,7381
275,740024802,7401
275,740000751,7501
275,740024811,7511
275,740020877,7521
275,740065545,13561
275,740065546,13565
275,740065547,13567
275,740065548,13569
275,740065549,13571
275,740065551,13579
275,740065552,13581
275,740065553,13587
275,740065554,13592
275,740065555,13594
275,740065556,13602
275,740065557,13604
275,740065558,13605
275,740065559,13607
275,740065560,13609
275,740065561,13611
275,740065562,13613
275,740001188,13615
275,740065563,13617
275,740065564,13619
275,740065565,13621
275,740065566,13624
275,740065567,13627
275,740065568,13629
275,740065569,13631
275,740065570,13633
275,740065571,13647
275,740065572,13652
275,740065573,13653
275,740065574,13654
275,740065575,13655
275,740065576,13656
275,740065577,13657
275,740065578,13658
275,740065579,13659
275,740065580,13660
275,740065581,13661
275,740065582,13662
275,740065583,13663
275,740065584,13701
275,740065585,13702
275,740065586,13706
275,740065587,13707
275,740065588,13709
275,740065589,13711
275,740065590,13713
275,740065591,13715
275,740065592,13717
275,740065593,13721
275,740065594,13723
275,740065595,13738
275,740021708,13751
275,740065596,13755
275,740065597,13757
275,740045518,13759
275,740065598,13763
275,740065599,13769
275,740021709,13801
275,740065600,13803
275,740065601,13805
275,740065602,13807
275,740065603,13809
275,740065604,13811
275,740065605,13815
275,740065607,13823
275,740065608,13829
275,740066504,41715
275,740066505,41717
275,740024940,41720
275,740066506,41721
275,740066507,41723
275,740066508,41729
275,740066509,41733
275,740066510,41735
275,740046067,4318
275,740018280,4319
275,740065682,14084
275,740065683,14085
275,740045479,14095
275,740004046,14131
275,740004046,14144
275,740045525,15303
275,740065701,15305
275,740001041,15307
275,740065702,15309
275,740065703,15311
275,740065704,15313
275,740065705,15315
275,740065706,15317
275,740065707,15319
275,740045538,15321
275,740023574,15323
275,740024530,15325
275,740065708,15327
275,740065709,15329
275,740065710,15331
275,740001353,15333
275,740065711,15335
275,740065712,15337
275,740020581,15339
275,740065713,15341
275,740000690,15344
275,740065714,15345
275,740065715,15347
275,740065716,15349
275,740065717,15352
275,740065718,15353
275,740065719,15355
275,740065720,15357
275,740065721,15359
275,740065722,15361
275,740065723,15364
275,740065724,15365
275,740065725,15368
275,740065726,15371
275,740065727,15373
275,740065729,15377
275,740020876,7531
275,740000693,7541
275,740024810,7551
275,740020875,7561
275,740024809,7571
275,740024808,7581
275,740020874,7591
275,740001150,7641
275,740024812,7651
275,740020879,7661
275,740020878,7671
275,740034770,8000
275,740034743,8001
275,740065807,15636
275,740065809,15638
275,740065810,15639
275,740065811,15640
275,740065812,15641
275,740065813,15642
275,740065814,15643
275,740065815,15644
275,740065816,15645
275,740065817,15646
275,740065818,15648
275,740065819,15650
275,740001007,15652
275,740065820,15663
275,740065821,15665
275,740065822,15667
275,740065823,15670
275,740026053,15672
275,740045869,15673
275,740065824,15675
275,740065825,15677
275,740065826,15679
275,740065827,15681
275,740065828,15683
275,740065829,15685
275,740065830,15687
275,740065831,15689
275,740065832,15691
275,740065833,15693
275,740065834,15694
275,740045533,15695
275,740065835,15696
275,740065836,15698
275,740065838,15702
275,740065839,15703
275,740065840,15705
275,740065841,15707
275,740065842,15709
275,740065843,15711
275,740065844,15713
275,740065845,15717
275,740065846,15719
275,740065847,15721
275,740065848,15723
275,740065849,15725
275,740065850,15727
275,740065858,15741
275,740065859,15743
275,740065860,15745
275,740065861,15747
275,740065862,15749
275,740065863,15751
275,740065864,15753
275,740066511,41738
275,740066512,41761
275,740066513,41763
275,740066514,41765
275,740066515,41771
275,740066516,41773
275,740066517,41776
275,740066518,41791
275,740066519,41793
275,740066520,41795
275,740066521,41797
275,740066522,41799
275,740066523,41801
275,740066524,41804
275,740070748,41805
275,740066525,42001
275,740066526,42002
275,740014316,42004
275,740014317,42006
275,740014318,42008
275,740014319,42010
275,740016486,42012
275,740024238,42015
275,740066527,42029
275,740066528,42271
275,740066529,42273
275,740066530,42276
275,740066531,42278
275,740066532,42281
275,740066533,42282
275,740066535,42289
275,740066536,42291
275,740066537,42556
275,740066538,42558
275,740066539,42863
275,740066540,42865
275,740066541,42867
275,740020580,43001
275,740064328,43011
275,740024316,43012
275,740034313,43013
275,740072838,43014
275,740072839,43015
275,740066542,50005
275,740066543,50007
275,740066544,50010
275,740066545,50012
275,740023254,50013
275,740066547,50016
275,740066968,50018
275,740000781,50020
275,740034768,50023
275,740064073,50035
275,740066550,50043
275,740066551,50045
275,740066552,50047
275,740066553,50049
275,740045588,50051
275,740021671,50053
275,740066554,50055
275,740066555,50057
275,740066556,50059
275,740045615,60011
275,740045292,15381
275,740065731,15383
275,740065732,15405
275,740065733,15407
275,740065734,15409
275,740065735,15411
275,740066619,50264
275,740066620,50266
275,740066621,50267
275,740045575,50274
275,740066622,50276
275,740066623,50280
275,740066625,50289
275,740045580,50291
275,740066627,50297
275,740066628,50301
275,740066629,50305
275,740045574,50307
275,740066630,50309
275,740066631,50311
275,740045569,50313
275,740066632,50315
275,740066633,50317
275,740066634,50342
275,740066635,50348
275,740066636,50350
275,740045578,50353
275,740066637,50355
275,740045577,50357
275,740045770,50359
275,740010232,50366
275,740045599,50367
275,740045597,50369
275,740001038,50371
275,740066638,50373
275,740024796,50375
275,740066639,50377
275,740066640,50379
275,740066641,50383
275,740045576,50388
275,740066642,50390
275,740066643,50392
275,740066644,50394
275,740066645,50403
275,740066646,50405
275,740021668,50407
275,740066647,50409
275,740066649,50435
275,740045572,50437
275,740045587,50444
275,740066650,50450
275,740066651,50452
275,740066652,50454
275,740066653,50457
275,740066654,50458
275,740066655,50460
275,740066656,50462
275,740021642,50467
275,740066658,50474
275,740066659,50476
275,740066660,50478
275,740045584,50480
275,740066661,50482
275,740066662,50484
275,740066663,50486
275,740066665,50490
275,740066666,50493
275,740000758,50501
275,740066667,50502
275,740065865,15755
275,740065866,15757
275,740065867,15760
275,740065868,15762
275,740065869,15765
275,740065870,15767
275,740001063,15769
275,740065871,15771
275,740065872,15773
275,740065873,15775
275,740065874,15777
275,740065875,15779
275,740045545,15781
275,740025944,15784
275,740065876,15785
275,740065877,15788
275,740065878,15790
275,740066738,50817
275,740066739,50818
275,740066740,50819
275,740066742,50835
275,740059049,50836
275,740066743,50837
275,740066744,50862
275,740066745,50864
275,740066746,50866
275,740066747,50870
275,740045682,50872
275,740066748,50874
275,740066749,50875
275,740066750,50878
275,740001170,50880
275,740066751,50901
275,740066754,50907
275,740066755,50909
275,740066756,50910
275,740066757,50911
275,740066758,50913
275,740066759,50915
275,740066760,50917
275,740066761,50920
275,740066762,50922
275,740066763,50924
275,740066766,50932
275,740066767,50934
275,740066768,50936
275,740066769,50938
275,740066770,50940
275,740066771,50942
275,740066772,50953
275,740066773,50964
275,740066774,50968
275,740066775,50970
275,740066776,50972
275,740066777,50976
275,740066778,50977
275,740066779,50978
275,740066780,50980
275,740066781,50984
275,740066782,50993
275,740066783,50995
275,740066784,50997
275,740066785,51000
275,740066786,51002
275,740066787,51004
275,740066788,51006
275,740066789,51008
275,740066790,51010
275,740045596,60014
275,740000716,60017
275,740000788,60020
275,740000666,60040
275,740000665,60050
275,740001396,60060
275,740011606,60080
275,740000662,60090
275,740067448,60101
275,740067449,60105
275,740067450,60107
275,740067451,60109
275,740067452,60111
275,740067453,60113
275,740067454,60115
275,740067455,60117
275,740067456,60119
275,740067457,60121
275,740067458,60123
275,740067459,60125
275,740067460,60127
275,740067461,60129
275,740067462,60131
275,740067463,60133
275,740067464,60135
275,740067465,60137
275,740067466,60139
275,740045632,60141
275,740067467,60143
275,740067468,60145
275,740067469,60147
275,740067470,60149
275,740067471,60151
275,740067472,60153
275,740024800,60155
275,740045693,60157
275,740067473,60159
275,740067474,60161
275,740067475,60163
275,740067476,60165
275,740067477,60167
275,740067478,60170
275,740067479,60171
275,740067480,60173
275,740067481,60203
275,740067482,60205
275,740067483,60207
275,740067484,60209
275,740067485,60211
275,740067486,60213
275,740067487,60215
275,740067488,60217
275,740067489,60219
275,740067490,60223
275,740067491,60225
275,740067492,60227
275,740067493,60231
275,740024795,60233
275,740045601,60236
275,740000740,60237
275,740045600,60239
275,740021645,60301
275,740045636,50504
275,740066668,50506
275,740066669,50508
275,740066670,50510
275,740066671,50512
275,740000703,50514
275,740066672,50516
275,740067558,61303
275,740024798,61503
275,740045607,61507
275,740067560,61511
275,740067561,61514
275,740067562,61517
275,740070762,61521
275,740067564,61523
275,740001168,61529
275,740067567,61533
275,740067568,61535
275,740067569,61537
275,740067572,61543
275,740067573,61545
275,740067574,61549
275,740067575,61551
275,740067576,61555
275,740001177,61556
275,740063015,61558
275,740067577,61559
275,740067578,61703
275,740067579,61707
275,740067580,61709
275,740067581,61711
275,740067582,61713
275,740067583,61715
275,740067584,61717
275,740067585,61719
275,740045608,61721
275,740067586,61723
275,740067587,61725
275,740067588,61727
275,740067589,61729
275,740045629,61731
275,740067590,61734
275,740067591,61736
275,740067592,61738
275,740067593,61741
275,740067594,61743
275,740045593,61745
275,740067595,61747
275,740020192,61748
275,740067596,61749
275,740067597,61751
275,740067600,61772
275,740067601,61774
275,740067604,61782
275,740020576,61784
275,740014429,61788
275,740067717,62242
275,740020112,62250
275,740067718,62253
275,740067719,62257
275,740067720,62258
275,740067721,62260
275,740010512,62263
275,740067722,62265
275,740045696,62267
275,740014430,62269
275,740067723,62273
275,740070575,62278
275,740070576,62280
275,740070577,62282
275,740038324,62285
275,740067725,62301
275,740067726,62303
275,740067727,62305
275,740034744,8002
275,740036005,8003
275,740034657,8005
275,740034107,8006
275,740044693,8007
275,740061810,8008
275,740014648,8009
275,740045948,10001
275,740045949,10002
275,740045951,10006
275,740045952,10008
275,740045953,10010
275,740045954,10012
275,740045955,10014
275,740045956,10016
275,740001541,10019
275,740045957,10022
275,740021667,10024
275,740001174,10028
275,740045465,10031
275,740020757,10032
275,740045960,10033
275,740045961,10034
275,740045962,10036
275,740045963,10037
275,740045964,10040
275,740045965,10041
275,740045966,10042
275,740045967,10045
275,740045968,10046
275,740045969,10047
275,740045970,10048
275,740045971,10051
275,740045972,10052
275,740045973,10054
275,740045974,10056
275,740045975,10058
275,740045976,10060
275,740021649,10062
275,740045978,10064
275,740045980,10070
275,740045981,10074
275,740045983,10077
275,740045984,10078
275,740045985,10079
275,740034625,903
275,740034633,953
275,740066093,955
275,740034748,956
275,740034636,961
275,740034637,962
275,740020101,1011
275,740021653,1021
275,740020749,1051
275,740021667,1111
275,740021666,1121
275,740021013,1131
275,740021665,1141
275,740021661,1151
275,740021664,1161
275,740021663,1171
275,740020755,1201
275,740021690,1211
275,740021689,1221
275,740020581,1231
275,740021688,1241
275,740021687,1251
275,740021686,1261
275,740021685,1271
275,740021684,1281
275,740021683,1301
275,740021682,1311
275,740021681,1321
275,740021680,1331
275,740021654,1511
275,740021655,1521
275,740021705,1551
275,740021704,1601
275,740021706,1611
275,740021707,1621
275,740021708,1631
275,740021709,1641
275,740021710,1651
275,740021711,1661
275,740021712,1701
275,740021713,1711
275,740021714,1721
275,740021703,1811
275,740021702,1821
275,740021701,1831
275,740065609,13831
275,740065610,13833
275,740070756,61790
275,740067605,61798
275,740067607,61901
275,740067608,61903
275,740067609,61905
275,740067610,61907
275,740067611,61909
275,740067612,61913
275,740024814,4411
275,740024815,4421
275,740024816,4431
275,740024817,4441
275,740001167,4451
275,740024818,4461
275,740024819,4471
275,740024820,4481
275,740001181,4491
275,740021705,4501
275,740021706,4503
275,740024918,4505
275,740024684,4507
275,740024919,4509
275,740024920,4511
275,740024921,4513
275,740004046,4515
275,740024922,4517
275,740024923,4519
275,740024924,4521
275,740024925,4523
275,740020755,4525
275,740024928,4527
275,740024929,4529
275,740024926,4531
275,740024927,4533
275,740071178,4535
275,740064041,4537
275,740064044,4539
275,740064051,4541
275,740064286,4543
275,740064052,4545
275,740064053,4547
275,740000759,4549
275,740000556,5001
275,740000559,5006
275,740000005,5007
275,740000001,5011
275,740000759,5031
275,740000781,5041
275,740000701,5051
275,740000758,5061
275,740000703,5071
275,740000718,5081
275,740000623,5091
275,740000782,5101
275,740000739,5111
275,740000027,5121
275,740000765,5131
275,740024920,5135
275,740000789,5141
275,740000772,5151
275,740000702,5161
275,740000031,5171
275,740000775,5181
275,740000776,5191
275,740000748,5201
275,740000791,5211
275,740000049,5221
275,740000721,5231
275,740066791,51012
275,740066792,51014
275,740066793,51016
275,740066794,51019
275,740066795,51020
275,740066796,51022
275,740066797,51024
275,740066798,51026
275,740066799,51028
275,740066800,51030
275,740066801,51032
275,740066802,51034
275,740066803,51036
275,740066804,51038
275,740066805,51040
275,740066806,51042
275,740066807,51045
275,740066808,51047
275,740066809,51049
275,740070749,62127
275,740067672,62129
275,740067673,62131
275,740067674,62133
275,740067675,62135
275,740045667,62139
275,740067676,62141
275,740067677,62143
275,740067678,62145
275,740067679,62147
275,740067680,62149
275,740011774,62151
275,740045690,62156
275,740067683,62157
275,740045760,62159
275,740045759,62161
275,740067684,62163
275,740067685,62165
275,740067686,62167
275,740020578,62169
275,740067687,62171
275,740067688,62173
275,740067689,62175
275,740067690,62177
275,740067691,62179
275,740011196,62181
275,740067692,62183
275,740067693,62185
275,740067694,62187
275,740067695,62189
275,740067696,62191
275,740067697,62193
275,740067698,62195
275,740067699,62197
275,740067700,62199
275,740067701,62201
275,740067702,62203
275,740067703,62205
275,740067704,62207
275,740067705,62209
275,740067706,62211
275,740067707,62213
275,740045671,62219
275,740045765,62223
275,740067709,62225
275,740067710,62226
275,740067711,62227
275,740067712,62228
275,740024824,62233
275,740067713,62234
275,740067714,62235
275,740067715,62237
275,740065611,13835
275,740065613,13845
275,740065614,13847
275,740065615,13851
275,740065616,13855
275,740065617,13857
275,740065618,13859
275,740021724,13861
275,740065619,13863
275,740065620,13864
275,740065621,13866
275,740065622,13868
275,740065623,13871
275,740065624,13874
275,740065625,13877
275,740065626,13879
275,740065627,13881
275,740065628,13883
275,740065629,13884
275,740065630,13885
275,740021694,13886
275,740065631,13887
275,740045477,13888
275,740065633,13903
275,740016394,13905
275,740016408,13907
275,740045483,13952
275,740065634,13953
275,740065635,13954
275,740065641,13961
275,740065643,13965
275,740065644,13967
275,740065647,13972
275,740065654,14003
275,740065655,14005
275,740065656,14007
275,740065657,14009
275,740065658,14011
275,740065659,14013
275,740065660,14025
275,740065661,14027
275,740065662,14029
275,740065663,14032
275,740065664,14033
275,740065665,14039
275,740065666,14041
275,740065667,14043
275,740065668,14059
275,740065669,14061
275,740065670,14063
275,740065671,14066
275,740024922,14068
275,740065672,14071
275,740066557,50061
275,740000055,5241
275,740000709,5251
275,740000715,5261
275,740000694,5271
275,740000773,6031
275,740000764,6041
275,740000383,6051
275,740065736,15413
275,740065737,15415
275,740065738,15417
275,740065739,15419
275,740065740,15421
275,740065741,15424
275,740065742,15427
275,740065743,15431
275,740065744,15447
275,740065745,15449
275,740065746,15455
275,740065747,15457
275,740065748,15459
275,740065749,15462
275,740065750,15463
275,740065751,15466
275,740065752,15501
275,740065753,15503
275,740065754,15509
275,740065755,15511
275,740065756,15514
275,740065757,15516
275,740065758,15518
275,740065759,15520
275,740070750,15522
275,740065760,15524
275,740065761,15525
275,740045340,15529
275,740045345,15533
275,740065762,15535
275,740065763,15537
275,740065764,15539
275,740065765,15541
275,740065766,15543
275,740065767,15545
275,740065768,15547
275,740065769,15549
275,740045542,15551
275,740024531,15554
275,740065770,15555
275,740065771,15557
275,740065772,15560
275,740045300,15562
275,740065773,15563
275,740065774,15566
275,740065775,15568
275,740065776,15569
275,740065777,15571
275,740065778,15573
275,740065779,15575
275,740065780,15577
275,740065781,15578
275,740065782,15579
275,740045535,15580
275,740065783,15582
275,740065784,15583
275,740065785,15585
275,740065786,15589
275,740065787,15591
275,740065788,15593
275,740065789,15595
275,740065790,15597
275,740065791,15599
275,740065792,15601
275,740065794,15605
275,740045989,10092
275,740045991,10096
275,740045992,10098
275,740045994,10102
275,740045995,10103
275,740045996,10105
275,740045997,10107
275,740046006,10133
275,740045999,10110
275,740046000,10112
275,740045461,10120
275,740046002,10122
275,740021654,10130
275,740046005,10132
275,740061814,15792
275,740065879,15803
275,740065880,15805
275,740065881,15807
275,740065882,15809
275,740045548,15811
275,740065883,15813
275,740065884,15815
275,740001313,15818
275,740065885,15821
275,740065886,15823
275,740065887,15825
275,740001247,15831
275,740077568,15832
275,740045544,15835
275,740065888,15837
275,740065889,15839
275,740065890,15841
275,740065891,15843
275,740065892,15845
275,740024532,15847
275,740065893,15849
275,740065894,15851
275,740065895,15853
275,740045536,15855
275,740065896,15857
275,740045537,15859
275,740065897,15861
275,740065898,15863
275,740065899,15865
275,740065900,15867
275,740065901,15869
275,740065902,15871
275,740065903,15875
275,740065904,15877
275,740065905,15879
275,740065906,15881
275,740065907,15883
275,740065908,15886
275,740065909,15887
275,740065910,15889
275,740045546,15893
275,740065911,15895
275,740045547,15897
275,740065912,15899
275,740065913,15901
275,740065914,15903
275,740065917,16006
275,740066558,50065
275,740066559,50067
275,740066560,50073
275,740066561,50075
275,740066562,50077
275,740066563,50083
275,740066564,50085
275,740066565,50087
275,740066566,50089
275,740066567,50091
275,740066568,50097
275,740066569,50101
275,740066570,50103
275,740045481,50105
275,740066571,50107
275,740066572,50109
275,740066573,50111
275,740066574,50113
275,740066575,50115
275,740066576,50117
275,740066577,50119
275,740021669,50121
275,740066578,50125
275,740066579,50126
275,740066581,50130
275,740066582,50132
275,740066583,50134
275,740045581,50137
275,740045586,50144
275,740000759,50146
275,740066584,50148
275,740066585,50150
275,740066586,50152
275,740045579,50154
275,740066587,50156
275,740066588,50158
275,740066589,50160
275,740066590,50163
275,740066591,50165
275,740066592,50167
275,740066593,50174
275,740066594,50176
275,740066595,50178
275,740066599,50186
275,740066600,50191
275,740045585,50195
275,740066602,50197
275,740066604,50201
275,740045589,50203
275,740066605,50209
275,740044692,50213
275,740066606,50224
275,740066607,50226
275,740066608,50231
275,740045583,50237
275,740066609,50240
275,740066610,50241
275,740045571,50242
275,740045403,50244
275,740066611,50246
275,740066612,50250
275,740066613,50252
275,740066614,50254
275,740066615,50256
275,740066617,50258
275,740066044,16257
275,740066045,16258
275,740066047,16260
275,740066048,16261
275,740066049,16262
275,740066050,16263
275,740066051,16264
275,740066052,16265
275,740066053,16266
275,740066054,16267
275,740066055,16268
275,740066056,16269
275,740066057,16271
275,740066058,16272
275,740066059,16703
275,740066060,16705
275,740066061,16707
275,740066062,16709
275,740066063,16711
275,740066064,16713
275,740066065,16715
275,740066067,16719
275,740066068,16721
275,740066069,16723
275,740045480,16725
275,740066070,16727
275,740066071,16728
275,740066072,16729
275,740066073,16730
275,740066074,16733
275,740066075,16735
275,740066076,16736
275,740066077,16738
275,740066875,51264
275,740066876,51266
275,740066877,51268
275,740066878,51273
275,740066879,51275
275,740066880,51281
275,740066881,51283
275,740045683,51284
275,740066882,51286
275,740066883,51288
275,740066884,51290
275,740066885,51292
275,740066886,51294
275,740066887,51296
275,740066888,51298
275,740066889,51300
275,740066890,51302
275,740066891,51304
275,740066892,51306
275,740066893,51308
275,740066894,51313
275,740001340,51315
275,740066895,51317
275,740066896,51319
275,740066897,51321
275,740024662,51323
275,740066898,51325
275,740001176,51327
275,740066900,51333
275,740045680,51337
275,740066902,51339
275,740046214,10902
275,740000622,10910
275,740045464,10915
275,740046215,10919
275,740046216,10921
275,740046217,10923
275,740046218,10925
275,740046219,10928
275,740046220,10949
275,740046221,10953
275,740046222,10955
275,740046223,10956
275,740046224,10957
275,740046225,10960
275,740046226,10961
275,740046228,10965
275,740046229,10967
275,740046230,10971
275,740046231,10976
275,740046233,10984
275,740046234,10985
275,740046235,10987
275,740046236,10991
275,740046237,10993
275,740046238,10995
275,740046239,11029
275,740046240,11031
275,740046241,11033
275,740046242,11035
275,740046243,11037
275,740046244,11039
275,740046246,11043
275,740046249,11051
275,740018279,11054
275,740018283,11058
275,740046252,11501
275,740046253,11722
275,740046254,11723
275,740066098,20001
275,740045933,20021
275,740066099,20031
275,740000714,20041
275,740066100,20043
275,740066101,20051
275,740066102,20061
275,740066103,20071
275,740066104,20081
275,740066105,20091
275,740066106,20101
275,740066107,20111
275,740066108,20121
275,740045925,20131
275,740045929,20141
275,740024791,20152
275,740066109,20161
275,740058611,20163
275,740066110,20211
275,740066111,20221
275,740066112,20231
275,740066113,20241
275,740066114,20251
275,740024784,20261
275,740066115,20271
275,740066116,20281
275,740068090,63819
275,740068091,63821
275,740068092,63823
275,740068093,63825
275,740068094,63827
275,740068095,63829
275,740068096,63831
275,740068097,63833
275,740068098,63835
275,740068099,63837
275,740068100,63840
275,740068101,63841
275,740068102,63843
275,740068103,63845
275,740068104,63847
275,740020571,63849
275,740068105,63857
275,740068106,63859
275,740068107,63861
275,740068108,63863
275,740068109,63865
275,740068110,63867
275,740068111,63869
275,740068112,63871
275,740068113,63873
275,740045711,63875
275,740045712,63877
275,740045713,63879
275,740045714,63881
275,740020569,63883
275,740068114,63885
275,740068115,63887
275,740068116,63889
275,740045722,63891
275,740045721,63893
275,740001389,63895
275,740068117,63897
275,740068118,63899
275,740010495,63903
275,740010939,63905
275,740068119,63907
275,740068120,63909
275,740068121,63911
275,740068122,63913
275,740068123,63915
275,740068124,63917
275,740010970,63919
275,740010971,63921
275,740010973,63923
275,740068125,63925
275,740068126,63927
275,740068127,63929
275,740010984,63931
275,740010986,63933
275,740049198,12163
275,740049199,12165
275,740049215,12167
275,740049217,12169
275,740049231,12171
275,740021686,12173
275,740045582,12175
275,740049232,12177
275,740049235,12179
275,740049236,12181
275,740049243,12182
275,740049244,12183
275,740016086,12191
275,740016178,12193
275,740016268,12195
275,740016366,12197
275,740049245,12201
275,740049247,12204
275,740049249,12207
275,740066903,51341
275,740066904,51343
275,740066905,51345
275,740066906,51347
275,740066907,51349
275,740012876,51351
275,740066908,51353
275,740066909,51355
275,740066910,51357
275,740020100,51359
275,740066911,51361
275,740066912,51365
275,740066913,51367
275,740066914,51369
275,740066915,51371
275,740066916,51373
275,740066917,51375
275,740066918,51377
275,740066919,51380
275,740024296,51381
275,740066920,51382
275,740066921,51386
275,740066922,51389
275,740066923,51390
275,740066924,51391
275,740066925,51393
275,740066926,51395
275,740066927,51396
275,740066928,51397
275,740045679,51399
275,740024967,51402
275,740066929,51405
275,740066931,51409
275,740070760,51413
275,740066932,51416
275,740066933,51418
275,740066934,51422
275,740066935,51424
275,740066936,51425
275,740066937,51426
275,740067849,63017
275,740067850,63019
275,740067851,63021
275,740067852,63023
275,740067853,63025
275,740045784,63027
275,740045785,63029
275,740045786,63031
275,740045787,63033
275,740045788,63035
275,740045789,63037
275,740045790,63039
275,740045791,63041
275,740045792,63043
275,740011461,63045
275,740001136,63047
275,740067854,63051
275,740067855,63052
275,740011134,63054
275,740045704,63058
275,740067856,63062
275,740067857,63064
275,740067858,63065
275,740067860,63067
275,740063017,63070
275,740067862,63100
275,740067864,63105
275,740066117,20291
275,740066118,20293
275,740026084,20295
275,740066119,20311
275,740066120,20321
275,740066121,20331
275,740066122,20341
275,740066123,20351
275,740066124,20362
275,740066125,20371
275,740066126,20381
275,740066127,20392
275,740066128,20461
275,740066129,20470
275,740066130,20471
275,740066131,20481
275,740066132,20491
275,740066133,20501
275,740066134,20512
275,740045932,20611
275,740045931,20621
275,740066135,20641
275,740066136,20651
275,740066137,20661
275,740066138,20671
275,740066139,20673
275,740045934,20680
275,740066141,20691
275,740024783,20702
275,740066142,20711
275,740066143,20721
275,740066144,20761
275,740045918,20771
275,740066145,20781
275,740066146,20791
275,740066147,20801
275,740066149,20811
275,740066149,20812
275,740066151,20911
275,740066152,20921
275,740066153,20931
275,740066154,20941
275,740066155,20951
275,740066156,20961
275,740066157,20971
275,740066158,20973
275,740066990,51614
275,740066991,51616
275,740066992,51618
275,740066993,51620
275,740066994,51622
275,740066995,51624
275,740066996,51626
275,740066997,51628
275,740066998,51630
275,740066999,51631
275,740067000,51633
275,740067001,51635
275,740067004,51657
275,740067005,51659
275,740067006,51661
275,740067007,51664
275,740067009,51684
275,740067010,51692
275,740045348,51693
275,740070745,51694
275,740067012,51696
275,740045350,51697
275,740045471,12209
275,740049250,12211
275,740049251,12213
275,740049252,12215
275,740020581,12217
275,740049253,12219
275,740049262,12221
275,740049266,12223
275,740049268,12227
275,740049269,12229
275,740049271,12248
275,740049273,12252
275,740049274,12253
275,740049278,12255
275,740049287,12257
275,740049288,12261
275,740049289,12263
275,740070754,12267
275,740049290,12269
275,740049291,12271
275,740049293,12273
275,740049300,12275
275,740049301,12277
275,740049303,12279
275,740049308,12281
275,740049345,12287
275,740049395,12289
275,740049829,12293
275,740049831,12298
275,740049833,12299
275,740021683,12301
275,740049835,12302
275,740049865,12303
275,740049868,12305
275,740049869,12307
275,740049870,12308
275,740049871,12309
275,740049873,12311
275,740049874,12313
275,740049897,12315
275,740049901,12317
275,740049915,12320
275,740049916,12321
275,740049974,12325
275,740050040,12327
275,740050054,12329
275,740050055,12330
275,740050056,12331
275,740050096,12338
275,740050098,12340
275,740050272,12344
275,740066193,40048
275,740024821,40049
275,740066194,40051
275,740066195,40056
275,740066196,40085
275,740066197,40091
275,740066198,40093
275,740024813,40095
275,740045905,40103
275,740066199,40106
275,740000717,40107
275,740066200,40109
275,740020874,40111
275,740045900,40113
275,740066202,40116
275,740066203,40117
275,740066204,40122
275,740067867,63111
275,740067868,63113
275,740045756,63115
275,740018091,63117
275,740045757,63119
275,740067869,63121
275,740067870,63123
275,740001492,63125
275,740045733,63127
275,740045732,63129
275,740018089,63131
275,740067871,63133
275,740067872,63135
275,740067873,63137
275,740067874,63139
275,740067875,63141
275,740067876,63143
275,740067877,63145
275,740067878,63147
275,740067879,63149
275,740045728,63151
275,740018090,63153
275,740045731,63155
275,740045730,63157
275,740067880,63159
275,740067881,63161
275,740067882,63163
275,740067883,63165
275,740067884,63169
275,740045727,63171
275,740067885,63173
275,740045763,63175
275,740067886,63177
275,740067887,63179
275,740067888,63181
275,740067889,63183
275,740067890,63185
275,740067891,63187
275,740067892,63189
275,740046128,10541
275,740021666,10543
275,740046129,10544
275,740046130,10545
275,740046131,10549
275,740046132,10553
275,740045261,10557
275,740046135,10573
275,740046136,10575
275,740046137,10580
275,740046138,10581
275,740046139,10583
275,740046141,10591
275,740046142,10592
275,740046143,10593
275,740024806,10595
275,740046144,10596
275,740046145,10598
275,740070759,10599
275,740046146,10601
275,740046147,10605
275,740046148,10609
275,740046149,10611
